10015	5.8957976E-6 2557 1715 395
10016	3.930532E-6 746 395
10017	9.826329E-6 1712 663 639 849 395
10018	1.965266E-6 395
10019	1.965266E-6 395
1002	1.2577702E-4 7484 3280 5386 5387 2030 5061 4969 1975 2227 2864 2863 1574 2222 1177 997 11828 16679 16678 3631 439 16677 11222 4524 8608 16680 9397 6320 7254 7454 1274 7251 320 2436 565 3004 965 849 7608 7341 2008 1753 2323 976 9636 3899 35 8363 5098 5055 1011 2342 2065 3350 1206 1006 2215 862 2379 988 15457 11695 7504 7507 4679
10020	3.930532E-6 3189 395
10021	1.9652658E-5 1304 1401 1004 1145 2694 5952 737 849 11876 395
10022	1.5722128E-5 1315 763 1895 656 71388 18292 1396 395
10023	5.8957976E-6 1740 737 395
10024	3.930532E-6 3650 395
10025	3.930532E-6 8598 395
10026	1.965266E-6 395
10027	1.965266E-6 395
10028	5.8957976E-6 47626 4030 395
10029	7.861063E-5 9246 36981 16034 27604 395 791 1712 1178 9638 17945 998 5952 4028 12573 3655 32947 1914 5933 6869 24805 3090 41981 4421 42155 47629 47627 47628 28627 11756 10703 1401 1621 3523 1004 12929 8439 5304 725 11134 33569
1003	1.6508234E-4 46 5386 6795 49 4497 2034 2033 193 2030 395 550 1975 1018 353 2029 112 159 1179 2025 90 1056 832 315 639 5673 18 8423 19 2481 1192 363 2118 1304 1106 169 401 4411 16569 16689 923 725 329 16688 4416 849 728 64 27 1712 333 852 534 215 975 1918 737 1716 1758 1516 31 79 4003 2265 3352 1293 1172 381 2218 101 860 2897 1401 663 586 983 588 2498 1167 546 745 83 7506 1527 3901
10030	4.323585E-5 19324 21105 4370 20411 4055 4242 8754 4420 4596 26048 3174 9330 4170 395 11519 1398 737 10567 64 18647 21091 10555
10031	1.1791595E-5 1712 5386 997 725 3550 395
10032	3.930532E-6 32279 395
10033	1.965266E-6 395
10034	2.7513723E-5 7484 47635 17286 19482 395 2536 2635 11868 443 2189 10473 658 11810 1768
10035	3.930532E-6 432 395
10036	7.861064E-6 47636 7843 21812 32932
10037	5.8957976E-6 396 699 13267
10038	1.965266E-6 396
10039	3.930532E-6 4084 396
1004	8.4506435E-5 8397 4010 7301 4674 395 4969 1712 1975 1018 2227 993 2028 2863 3434 2025 1177 1918 6820 737 12695 8408 12952 4062 5199 2562 2560 1471 3173 440 166 1401 862 11519 1521 1024 546 2871 8538 923 849 3723 7608 2318
10040	1.1791595E-5 396 71388 634 1719 47638 2281
10041	1.965266E-6 396
10042	1.965266E-6 396
10043	1.965266E-6 396
10044	9.826329E-6 396 664 854 3461 47639
10045	3.9305316E-5 34 27 28 3275 1262 2281 11515 397 2710 2027 1312 136 403 722 426 879 5811 737 4558 408
10046	1.965266E-6 397
10047	1.3756861E-5 1601 397 1699 1622 25852 9198 8969
10048	3.930532E-6 397 1699
10049	2.358319E-5 397 421 664 1026 1400 4187 5575 47642 447 1262 879 1290
1005	4.323585E-5 7035 9016 9720 7247 2560 391 374 1129 1128 16707 16706 1157 2444 138 776 8 3751 5953 979 11962 6978 5958
10050	1.965266E-6 397
10051	1.965266E-6 397
10052	1.5722128E-5 397 36482 1652 1179 1036 2234 2033 13180
10053	5.8957976E-6 2623 398 47643
10054	1.965266E-6 398
10055	1.965266E-6 398
10056	7.861064E-6 398 1619 737 1416
10057	1.7687393E-5 398 696 6245 4782 18 118 3685 3264 1309
10058	7.861064E-6 47647 398 634 12963
10059	3.930532E-6 47648 398
1006	1.08089625E-4 7242 7005 390 2030 2789 5939 2304 2227 2863 2101 439 957 2904 639 917 18 3254 1075 9396 363 2557 645 447 3642 5427 2956 10192 14078 3189 2373 2369 2566 2401 1751 3333 14633 3655 8504 16738 16737 31 2265 3474 3350 16060 2339 1129 143 2215 663 2379 543 3302 1002 349
10060	1.1791595E-5 11515 398 2464 1309 1814 3281
10061	1.5722128E-5 1190 12408 398 1621 4341 39636 1409 4081
10062	6.4853775E-5 47658 16395 47656 47657 47654 47655 47653 21745 4170 790 791 398 15205 1816 10951 3857 1856 17014 16389 19673 5972 3110 21638 4958 11558 12548 1621 3523 2896 2236 10506 3520 4415
10063	1.5722128E-5 398 421 850 1574 28787 3065 20228 2605
10064	2.1617925E-4 5142 5144 27887 41833 4170 118 44142 4183 13096 42599 71497 18 22883 1621 646 526 6512 5942 5945 17269 20551 41014 2176 2692 25682 24197 2685 4984 13988 1638 4123 32256 32257 1400 25175 5205 40 5969 3703 6670 7880 6671 22275 23002 32240 1020 790 20810 32247 32248 398 32245 32246 32243 32244 32242 6667 16954 6562 7412 3968 5227 4416 47680 1429 47678 47679 14111 47676 47677 16893 47674 47675 6172 22898 30442 13706 28632 28190 47672 47673 3972 6966 47670 47671 10314 47669 4161 47667 47668 47665 5134 47666 6742 47663 47664 44717 27958 7394 28361 3502 2653 1288 12982 47661 47662 47660 4956 1207 1845
10065	4.1270585E-5 17244 45368 5232 2164 8186 25329 21635 780 36319 2228 24390 398 2432 1276 898 44591 31704 19805 47681 47682 2946
10066	5.8957976E-6 398 1398 47683
10067	3.930532E-6 398 15876
10068	1.9652658E-5 3219 1029 552 399 6156 1024 18 405 1283 4359
10069	5.8957976E-6 4828 399 47686
1007	6.681904E-5 27 791 1635 552 16739 1014 1399 3114 415 1619 1935 5417 30 55 11790 18 780 385 1766 2118 441 563 3106 102 422 2059 401 863 83 848 2639 728 43 21
10070	1.3560335E-4 6670 4051 21069 16234 47058 16595 25300 8173 33853 33852 399 1412 433 1454 1617 719 18346 6760 47689 47687 5232 47688 6005 3924 1 1028 1501 5829 1023 128 3883 5423 5227 649 6319 4416 19125 21246 9645 28 1283 2052 20435 4391 693 1635 3937 1432 1751 2169 2641 735 3655 6008 738 11246 1516 24191 19412 4123 6588 8368 33860 1323 1521 2775 6017 549 5965
10071	2.9478988E-5 7395 24736 44363 10074 4553 4848 12748 399 1540 10077 10076 3950 3987 9508 1537
10072	1.965266E-6 399
10073	3.930532E-6 399 9167
10074	1.3756861E-5 12748 10071 9167 399 44363 10077 9508
10075	3.930532E-6 399 896
10076	9.826329E-6 12748 24736 10071 399 9508
10077	7.861064E-6 10071 399 1540 9508
10078	3.5374786E-5 15162 4341 6962 5586 4498 141 399 646 34819 13159 15204 34817 3863 825 47690 6319 47691 15844
10079	5.8957976E-6 400 13035 1857
1008	9.629803E-5 71400 8412 193 2867 2424 2268 2222 92 318 5934 7696 1274 7051 9033 2635 3601 1742 1024 1144 8 725 1108 9008 2495 2371 374 2008 1157 776 854 5434 979 31 3659 33 1173 1172 1129 1206 1128 2415 222 1126 1401 1124 588 544 6977 40
10080	1.1791595E-5 918 400 5386 1882 18 3751
10081	7.861064E-6 3428 400 4123 2051
10082	1.965266E-6 400
10083	3.930532E-6 1587 400
10084	1.3756861E-5 552 400 1398 9480 5776 3264 737
10085	1.08089625E-4 10170 20014 5264 20012 20011 47696 1462 22510 1577 2422 6623 47695 13002 7636 7759 17007 1659 5311 19993 18260 2118 400 2113 6953 15114 4416 2638 8156 6455 3585 2650 130 27982 27981 1397 2288 4941 5317 3976 32989 6607 1516 4040 4162 4760 3473 8163 2181 20006 26021 2057 10442 15653 11777 3901
10086	1.965266E-6 400
10087	1.965266E-6 401
10088	3.930532E-6 401 976
10089	1.965266E-6 401
1009	1.5918654E-4 1340 1141 2074 197 473 154 155 872 279 434 3477 314 2069 1057 1056 3632 8009 2905 716 2309 718 1933 1071 681 1149 168 169 1587 840 203 2631 689 645 403 449 801 725 16765 16764 2915 22 71387 1000 1285 1280 175 1314 2128 333 1313 457 2366 2487 414 975 339 977 9119 31 75 1119 5691 34 71398 1174 1251 184 2218 2856 386 145 3624 1368 345 1245 1047 743 1167 942 427 749
10090	1.965266E-6 401
10091	7.861064E-6 918 401 3104 4068
10092	1.965266E-6 401
10093	3.930532E-6 401 47697
10094	1.7687393E-5 22 909 17742 47698 47699 401 1399 2057 1192
10095	1.965266E-6 401
10096	7.861064E-6 11092 1755 1576 401
10097	3.340952E-5 4076 5387 1172 780 2888 431 401 2411 1178 634 7888 735 637 505 729 8716 1405
10098	5.8957976E-6 401 1067 4257
10099	3.930532E-6 401 15067
101	3.910879E-4 590 354 113 235 237 359 119 11 12 18 2561 242 0 1 122 4 367 6 127 249 925 20 22 24 26 27 28 29 3540 375 136 30 31 5173 33 34 39 1253 1250 382 383 141 385 1248 1003 2455 826 45 48 1263 398 277 1014 952 954 50 838 53 55 282 165 168 2115 2478 2476 1265 722 723 724 60 61 65 66 69 2371 295 730 735 71 72 1716 738 1715 74 78 79 1172 2499 742 1288 81 83 4558 88 4572 3483 195 1181 198 996 90 4202 91 4325 93 879 4207 5659 96 97 5674 5675 2045 1075 2040 640 883 401 402 2036 766 645 2957 5680 5681 5682 4352 5683 5684 2174 2051 534 413 3377 414 5676 5677 5678 2729 5679 418 2728 541 783 421 422 545 788 546 427 549 4252 5101 550 551 2744 431 552 312 555 437 558 438 318 2508 1658 2757 440 2514 683 563 442 684 1665 2512 4939 2511 447 689 449 3186 330 696 333 3854 1319 4703 5253 340 1206 584 2897 223 586 103 225 104 105 108
1010	3.340952E-5 33 12 69 295 363 342 1029 3405 2577 9190 1013 2850 854 887 8 40 31
10100	1.965266E-6 401
10101	1.3756861E-5 402 699 4620 3112 2144 704 1617
10102	3.930532E-6 47701 402
10103	3.930532E-6 10934 402
10104	9.826329E-6 47702 47703 763 402 47704
10105	1.965266E-6 402
10106	2.7906775E-4 17200 19742 8772 8773 19743 8771 8776 8777 19740 8774 20570 8769 19903 13123 1619 15945 3999 4184 8784 8781 8782 21310 8787 8788 9753 8786 8780 20106 10426 1501 29677 402 15798 1509 8778 10424 28181 4978 8794 19049 20434 8795 19048 20554 8793 20552 8798 8796 19047 8797 9087 8790 20559 8791 20556 1514 22170 1512 8789 14795 15522 24191 19731 7077 20565 19733 7112 20562 15498 20561 4089 8326 20560 25455 28447 7191 20569 20568 19050 20326 7074 3946 3949 9090 23031 28442 8712 28162 19734 4119 12786 1406 22955 22956 5586 5587 24574 24577 28535 24576 4090 1895 37136 4367 15226 39781 6168 24102 10109 445 5588 5865 45384 18502 3964 4416 46072 44202 9320 16894 44201 7819 1399 17903 46065 46062 46063 33836 19138 8122 14882 4045 3077 28527 29616 1324 2652 3069 8757 13437 33428 13832
10107	1.2184648E-4 8970 19744 5264 12273 12272 6112 8697 24215 6470 8096 33215 1534 19748 6487 12240 7137 24224 402 725 7769 12246 18504 2517 5308 5869 12251 11161 6610 11164 2650 2690 10110 4544 12257 6767 5957 3071 12260 8683 4045 17991 12263 5895 2144 2540 47708 47706 1490 47707 9294 47705 12229 33104 620 1442 3069 789 7944 17953 12269 1405 3868
10108	1.9652658E-5 32795 1442 402 1530 8775 3585 7944 12269 14755 24229
10109	2.417277E-4 8772 19742 8773 8770 19743 3880 8774 19740 10250 20570 9340 7040 10416 13123 2706 14580 4183 8784 8781 8782 4341 8788 9753 18 8021 8780 402 1509 1905 4974 1629 3887 10424 4978 8794 19049 8795 13063 19048 8793 7067 19047 28 8797 9087 8791 1512 10110 8789 10112 10111 8708 10113 3932 19731 8440 19733 20562 8326 20561 4089 20560 28448 7191 20567 780 385 23031 2696 19739 20283 19738 5965 826 19734 4119 19737 22955 8697 5587 24577 2471 4090 1411 1895 33212 4367 15226 3951 6703 19312 6166 20540 24102 2120 24229 681 10108 3204 12246 18502 6319 4416 1428 44202 47711 16894 47710 5882 3585 1283 35732 1398 2641 33835 46062 5636 8122 4045 1442 2652 3069 10440
1011	1.12020156E-4 5063 7484 7486 14012 9624 5145 5387 6871 7487 7248 5061 396 1975 2107 2227 2865 2864 11828 953 10453 439 11222 10498 5934 15504 1274 16281 7251 286 3327 1742 2872 8217 16489 3766 849 15514 16770 7266 16771 2371 3184 2446 411 852 13862 35 3277 1171 7829 2215 2379 588 1002 10120 548 11695
10110	8.8436966E-5 20851 19744 8232 12273 12272 11161 6112 11164 6610 3585 2650 8096 6509 39799 4546 19745 10113 35737 19748 5957 17059 4540 17991 12263 5895 2144 18260 8680 10107 12229 10109 620 1442 402 3069 19739 12246 7769 7944 17953 12269 5869 5308 5628 14844
10111	6.4853775E-5 8750 19742 7067 8232 19740 24216 4806 33212 1399 4745 6604 8784 19733 8788 12263 17991 2144 7191 9294 28527 10108 3204 2652 1442 402 15798 19738 6611 12246 19734 19737 5308 18989
10112	3.1444255E-5 25738 20851 47714 8232 3585 18260 620 402 3168 3069 10110 7769 7944 17953 10113 35737
10113	8.64717E-5 20851 8232 7067 7146 11164 6610 11163 3585 2693 19340 47715 8096 35732 10110 4544 10112 3951 516 13024 11167 4964 6605 35739 11169 19745 35737 7770 11170 18886 11172 4540 3871 15110 18260 25978 10109 35006 402 3168 3069 12269 5308 12621 14844
10114	1.3756861E-5 5074 1423 403 645 31923 30 3182
10115	9.826329E-6 2218 25860 403 5702 7517
10116	1.3756861E-5 403 965 15226 1263 12353 47717 4009
10117	9.826329E-6 1622 1654 403 3398 1619
10118	1.965266E-6 403
10119	1.965266E-6 403
1012	5.5027445E-5 27 6871 7302 2430 1021 2030 295 1315 2700 1753 2446 138 997 879 737 31 35 1075 261 1171 143 663 421 588 965 349 725 925
10120	7.2714836E-5 5140 4252 1581 26910 3062 3182 36228 2501 3412 1596 975 5412 4565 911 736 8845 957 737 8949 3637 5474 9654 1011 1394 1172 1192 1721 1248 664 27279 863 3422 2893 404 723 725 40
10121	1.965266E-6 404
10122	3.930532E-6 2985 404
10123	2.1617925E-5 2338 596 2864 5154 4276 965 404 1581 979 5327 7429
10124	1.965266E-6 404
10125	3.930532E-6 404 6987
10126	9.826329E-6 47720 5499 71388 404 518
10127	9.826329E-6 1129 1008 776 18 404
10128	5.8957976E-6 47721 404 2463
10129	3.930532E-6 404 6947
1013	1.8670026E-4 2231 2791 193 3284 1975 2227 872 234 2303 2028 312 2863 159 1256 2024 315 11781 4524 2904 5933 1934 916 719 9793 3692 4342 3177 1152 360 3292 320 1029 400 2752 2037 1024 766 447 403 7 2310 845 7607 1108 23 2375 2451 2373 2492 296 1712 451 2328 1755 255 1314 2369 1312 896 1036 534 2487 3256 3333 976 858 2804 16781 2265 180 1010 2461 3350 1293 2933 386 189 388 2215 1247 1763 1004 3269 3302 2257 546 1243 1320 349 426 427 4357 9405 902 4679
10130	2.7513723E-5 4870 3185 0 4617 850 1574 23572 854 404 118 449 846 4338 1749
10131	7.861064E-6 404 8648 4425 14993
10132	1.3560335E-4 47735 20895 47736 44667 47733 47734 7367 47731 8612 47732 41277 47730 15380 790 47737 791 47738 1899 8808 1577 36007 1816 12556 14580 47724 47725 47722 47723 5232 18 1075 34691 47728 23732 47729 45947 47726 47727 4738 1623 1546 14628 2236 404 4412 4931 4415 24318 19000 1483 35011 22015 2169 45174 39414 1719 30207 11961 8286 7310 5131 14560 32491 1565 301 23230 4952 34717 33944
10133	1.7687393E-5 1622 3249 24430 19993 404 10176 39180 47739 2629
10134	3.5374786E-5 47746 17772 47744 47745 11291 47742 47743 16093 30147 1204 107 4202 404 14630 4853 3830 4788 30148
10135	1.965266E-6 404
10136	1.965266E-6 404
10137	3.930532E-6 786 405
10138	7.861064E-6 26588 405 5758 8849
10139	1.965266E-6 405
1014	3.183731E-4 71403 2032 1460 590 1613 2028 236 1177 90 118 4687 92 4325 516 5778 1738 917 918 5273 9991 9997 18 19 1075 2040 120 11515 1 2678 123 2710 366 124 125 1069 401 127 128 802 407 408 20 24 27 29 71384 1085 2052 2051 1238 652 1751 413 2046 5038 34 37 381 2183 382 141 780 385 783 784 421 1642 664 422 789 427 824 40 45 15063 4010 5100 48 2470 394 398 311 433 555 3432 3278 2222 558 438 715 719 54 58 2088 1274 1032 1031 3174 681 2636 2118 1029 1028 563 2512 1423 685 564 444 720 1540 689 447 5105 724 449 846 725 5107 727 849 6837 65 66 68 6059 1163 570 1316 4706 452 210 971 333 1037 1036 731 854 1719 71 4788 72 3854 738 74 75 1438 79 16783 3112 1572 3352 1174 2899 3107 860 101 863 225 104 105 2497
10140	1.965266E-6 405
10141	3.930532E-6 405 639
10142	1.965266E-6 405
10143	1.965266E-6 405
10144	1.1791595E-5 3428 101 5027 405 957 3483
10145	2.358319E-5 7496 4034 5135 1596 2289 3169 2420 405 47750 837 47748 47749
10146	1.965266E-6 406
10147	1.3756861E-5 2218 1423 5387 1036 558 406 729
10148	5.8957976E-6 3505 7883 406
10149	1.965266E-6 406
1015	8.4506435E-5 25 27 71387 295 550 232 398 1259 597 378 730 994 433 779 5930 737 73 74 96 12 34 14 38 1296 1191 165 1622 883 102 103 368 1762 104 401 326 724 81 427 208 428 61 729 20
10150	7.861064E-6 2476 2156 5632 406
10151	1.965266E-6 407
10152	1.3756861E-5 47755 47753 47754 47751 47752 19172 407
10153	2.358319E-5 6949 47758 13307 644 559 4555 407 11544 2607 2826 47759 12644
10154	5.8957976E-6 20209 407 27319
10155	5.8957976E-6 4760 18261 407
10156	4.9131646E-5 4096 6795 8153 791 751 12736 136 2565 2146 118 10633 1713 8842 4363 5113 4003 2066 1620 2335 3829 47760 407 36557 64 14326
10157	5.8957976E-6 5056 2068 407
10158	9.826329E-6 723 1619 1460 407 1172
10159	4.716638E-5 21974 13 7662 21993 4880 4561 5277 4045 18 1440 18360 2161 2160 2239 2512 1533 663 1200 3830 637 606 408 12028 10820
1016	5.6796183E-4 5141 5020 16752 4055 4057 2792 1460 111 2547 112 354 12719 3751 4049 2429 10 7332 5037 4069 19 0 2558 123 128 1906 11510 2319 71822 71823 71820 71821 71388 4872 3420 2451 71384 71382 4070 371 132 374 1238 10999 377 1476 2201 50331 71819 932 3656 30 31 34 38 71398 9775 4080 1370 140 382 143 3306 1248 1247 3303 942 6810 40 827 71824 5968 707 11380 48 3683 3684 3321 1021 390 2230 394 154 2227 1379 2226 1256 13202 4521 712 715 4404 51 6824 53 9793 58 3692 8104 1033 1396 1152 1390 2118 2239 289 1147 722 11397 12485 725 61 62 6837 609 66 5760 4795 1044 2251 1161 6291 2006 1950 2367 854 2123 6601 16810 6845 71 11486 6844 14515 73 1174 1172 187 1169 2378 2377 81 746 4798 748 4574 2034 191 2153 1184 3482 195 1181 992 1179 996 3234 4565 514 635 6622 879 2041 8381 7295 16808 2713 16807 16806 2953 16805 2710 401 1740 16809 766 16800 4577 407 16804 408 16803 16802 1747 16801 4354 2056 890 1756 650 1512 652 413 3256 414 13069 418 13745 2728 9019 3275 2064 3273 3393 3392 41647 2060 660 783 2732 1400 302 545 667 426 547 427 11457 1526 16792 16791 16790 16796 16795 16794 16673 16793 8852 3044 9384 11669 550 551 554 1411 1532 2984 1531 3037 557 678 2189 558 16799 16798 318 16797 4008 16201 12088 441 2995 1542 326 689 16205 329 6558 3843 4812 12176 8071 1440 2097 5915 330 210 1312 1552 1551 4940 3854 2408 13941 4946 4040 4041 4165 4045 4046 3075 5808 103 2412 104 1201 16789 108 9846 5803
10160	1.965266E-6 408
10161	1.965266E-6 408
10162	3.930532E-6 2607 408
10163	3.340952E-5 44 9366 18 22121 20959 43408 1645 431 2653 118 7888 10692 6636 6624 649 408 1857
10164	2.1617925E-5 550 1423 1103 456 47556 1652 4410 3178 8627 408 1290
10165	1.3756861E-5 3828 9007 725 408 590 1172 3162
10166	3.930532E-6 42643 408
10167	7.861064E-6 8572 1044 408 8571
10168	4.323585E-5 47766 4561 47765 28 2066 2161 3182 780 792 1712 2239 35841 125 1574 15546 16964 4952 4039 879 19845 11764 408
10169	1.965266E-6 408
1017	8.0575905E-5 12571 26 3189 3462 590 2370 16819 2405 16818 16817 16816 135 2687 136 2224 434 634 16811 5414 16815 16814 14117 16813 2649 1417 16812 1933 1909 18 1471 282 3173 11834 143 4817 2512 2794 645 16820 4613 2439
10170	3.734005E-5 25738 5250 19993 2032 20008 8395 4805 388 6953 13269 4577 15114 5415 408 1748 2814 2638 19846 3901
10171	6.092324E-5 7104 1483 3120 1712 3415 135 751 632 1256 1574 47771 3655 51 4549 15130 6245 2386 9071 7394 1503 11515 1247 1401 1323 723 824 83 408 409 1306 17658
10172	1.965266E-6 408
10173	1.965266E-6 408
10174	1.965266E-6 408
10175	1.965266E-6 408
10176	2.5548457E-5 16202 47775 47776 47740 47774 1032 1580 683 1436 4037 10133 409 1616
10177	1.1791595E-5 2156 546 3685 71383 725 409
10178	9.826329E-6 1558 5144 14016 966 409
10179	5.8957976E-6 2636 722 409
1018	1.729434E-4 46 71400 49 3285 5061 395 1975 551 2227 2864 1255 2025 998 10210 639 1935 10498 3714 918 7695 9397 9398 7697 18 3210 2560 3173 3292 440 1304 442 3601 11519 368 523 2871 722 844 965 4412 923 847 848 3723 849 64 1108 2318 5363 8397 7301 2371 8076 1755 2008 376 333 377 2401 972 138 1918 5117 737 979 1715 1714 1758 3659 7796 2023 1890 3033 1129 2414 860 1401 1764 267 1004 103 1123 546 986 746 989 4315 40
10180	1.965266E-6 409
10181	3.930532E-6 4037 409
10182	2.9478988E-5 5382 5273 18 374 550 1910 540 2435 1036 1918 5139 616 47781 40 409
10183	4.5201115E-5 16593 5032 6562 20300 5143 71400 47784 19047 3427 11912 2621 1111 723 47782 6864 47783 12212 4416 409 14976 5969 1636 11226
10184	4.9131646E-5 6951 7687 2991 295 2226 1697 1179 557 2244 5412 839 8188 37 19993 1172 9550 143 2236 2478 1640 1906 5204 1309 4338 409
10185	1.965266E-6 409
10186	1.965266E-6 409
10187	2.358319E-5 6320 136 1895 5056 18 1177 4115 6831 1392 409 1902 6084
10188	1.965266E-6 409
10189	3.930532E-6 47789 409
1019	8.254117E-5 1285 372 252 375 353 1313 751 599 1156 2366 413 116 414 954 879 50 30 718 2307 76 55 12 38 1152 383 2437 100 1303 102 103 500 368 203 127 2794 7 887 746 625 108 926 609
10190	2.9478988E-5 15054 8288 6962 8532 18 1346 663 1179 4202 39515 3679 409 4329 31 1768
10191	3.930532E-6 2220 2781
10192	6.288851E-5 2090 8110 5462 45799 2232 3160 410 971 1596 535 634 735 31 5196 9199 7378 2220 25130 1006 883 840 2411 2554 30151 765 1761 645 843 746 923 10202 2814
10193	1.965266E-6 410
10194	9.826329E-6 410 2245 3552 4227 639
10195	4.9131646E-5 22758 8972 5367 1164 1183 15607 410 850 2303 47793 47794 47791 715 47792 17706 47790 5032 4120 30729 3275 8240 1029 10881 28283 1604
10196	1.7687393E-5 4939 410 1002 1033 956 1250 1309 7959 450
10197	9.826329E-6 410 883 2554 2220 31
10198	2.5548457E-5 1022 3350 1271 1975 1765 410 3544 3203 720 534 5941 5117 31
10199	7.861064E-6 410 25411 5417 3173
102	1.8080446E-4 89 4770 48 1264 394 550 398 233 1015 994 433 1894 555 996 237 116 117 90 438 93 50 51 96 2946 97 53 10 55 12 14 59 18 1191 122 2 1622 563 443 125 5 401 2630 721 402 127 249 449 726 61 20 21 2637 66 24 69 28 29 293 210 2249 2643 730 576 335 2201 2124 1310 779 418 72 419 30 31 77 1296 1294 1172 780 781 782 100 421 388 664 103 665 104 789 108 81 109 87
